FID,MN,YR,NODEID,Lon,Lat,Fatalities,PedFatalit,BikeFatali,MVOFatalit
157421,12,2016,43347,-73.94305234570302,40.83655691745071,1,0,0,1
157422,12,2016,24367,-73.94690213451022,40.834950057325415,1,0,0,1
157423,12,2016,21410,-73.98929727558908,40.757906637047896,1,0,0,1
157424,12,2016,29256,-73.90262262280538,40.68066450281375,1,0,0,1
157425,12,2016,19656,-73.95658117252174,40.69678453965338,1,0,0,1
157426,12,2016,43094,-73.91741655914767,40.821277258543404,1,1,0,0
157427,12,2016,53972,-73.83894371938364,40.86268455375368,1,0,0,1
157428,12,2016,34293,-73.80529160228619,40.687450356659106,1,0,0,1
157429,12,2016,50875,-73.86354501889058,40.748490729334094,1,0,0,1
157430,12,2016,47483,-73.88799605575,40.81666343817969,1,1,0,0
157431,12,2016,40380,-73.72817962192552,40.6909178728896,1,1,0,0
157432,12,2016,58328,-73.8251720468118,40.88311769936791,1,0,0,1
157433,12,2016,46728,-73.88415225481073,40.76450936307218,1,1,0,0
157434,12,2016,18302,-73.95473024811623,40.6447725783787,1,0,0,1
157435,12,2016,24195,-73.95276231000426,40.82326325351863,1,0,1,0
157436,12,2016,54215,-73.86135927901864,40.894662319100476,1,0,0,1
157437,12,2016,23577,-73.95633492303719,40.775600783659186,1,1,0,0
157438,12,2016,22530,-73.97719688627019,40.76432369156061,1,0,0,1
157439,12,2016,20585,-73.99404155234845,40.72032097954945,1,0,0,1
157440,12,2016,9035359,-73.83368859061714,40.771046700021,1,1,0,0
157441,12,2016,17055,-73.94831366211417,40.58862812637695,1,0,0,1
157442,12,2016,22751,-73.96802436910859,40.75957813978287,1,1,0,0
157443,12,2016,11272,-74.0770436152774,40.641963407494785,1,0,0,1
157444,12,2016,44039,-73.91909637276841,40.85267461522072,1,0,0,1
157445,12,2016,53370,-73.86736050979732,40.86542917937996,1,1,0,0
157446,12,2016,45449,-73.89541204484982,40.72677050770218,1,0,0,1
157447,12,2016,26204,-73.92959986358085,40.64443271861187,1,0,0,1
157448,12,2016,22285,-73.94975932764521,40.716480587306606,1,1,0,0
157449,12,2016,13380,-74.00413728041819,40.63036396557543,1,0,0,1
157450,12,2016,57579,-73.82357848765389,40.82786750913112,1,0,0,1
157451,12,2016,31802,-73.84485345322938,40.66512937373808,1,0,1,0
157452,12,2016,55188,-73.80652142397635,40.724873063666294,1,0,0,1
157453,12,2016,23421,-73.97128754348307,40.79532624913704,1,1,0,0
157454,12,2016,37378,-73.78211026126934,40.695237145283535,1,1,0,0
157455,12,2016,26278,-73.92611941511308,40.64842023644772,1,1,0,0
157456,12,2016,52983,-73.84623480082517,40.84449021647089,1,0,0,1
157457,12,2016,48675,-73.90027587327552,40.863787635659534,1,0,0,1
157458,12,2016,20749,-73.9905178430213,40.740261688180304,1,0,0,1
157459,12,2016,21411,-73.9888425387353,40.75853349819715,1,0,0,1
157460,12,2016,50399,-73.84570682955074,40.729500800058865,1,1,0,0
157461,12,2016,26543,-73.9120338374779,40.6388901152822,1,0,0,1
157462,12,2016,54833,-73.82532472423473,40.73406088276043,1,1,0,0
157463,12,2016,40747,-73.93434053687135,40.73734140360995,1,0,0,1
157464,12,2016,18059,-73.9676273633092,40.63523862212078,1,1,0,0
157465,12,2016,53698,-73.85363638723437,40.87330059895852,1,0,0,1
157466,12,2016,15534,-73.99776924459971,40.691194697351435,1,0,0,1
157467,12,2016,35227,-73.80449987461516,40.70722779076862,1,0,0,1
157468,12,2016,20581,-73.99480779034205,40.718457426065115,1,1,0,1
157469,12,2016,18363,-73.95185330730172,40.644954079998286,1,0,0,1
157470,12,2016,8400,-74.0891214807463,40.58414256094865,1,0,0,1
157471,12,2016,28650,-73.90627054336255,40.659754545984924,1,0,0,1
157472,12,2016,47113,-73.89070870723361,40.77331953019211,1,0,0,1
157473,12,2016,20771,-73.98754195502761,40.719832361946466,1,1,0,0
157474,12,2016,17449,-73.96666143753055,40.631922958597244,1,1,0,0
157475,12,2016,26861,-73.931290549372,40.66701531790348,1,0,0,1
157476,12,2016,26427,-73.92074524916664,40.6522703614891,1,0,0,1
157477,12,2016,27329,-73.94114917189137,40.70028112696677,1,0,0,1
157478,12,2016,28911,-73.88941657753762,40.656980284572406,1,1,0,0
157479,12,2016,18341,-73.95213852327161,40.63844349620562,1,1,0,1
157480,12,2016,32182,-73.8709447159583,40.711245722334866,1,0,0,1
157481,12,2016,42840,-73.92514234016349,40.81005321195333,1,0,0,1
157482,12,2016,36109,-73.76596247975219,40.65718301617292,1,0,1,0
157483,12,2016,46764,-73.8796619687808,40.750236506214144,1,0,1,0
157484,12,2016,52823,-73.85020132827873,40.828331828912184,1,0,0,1
157485,12,2016,53950,-73.84239559387969,40.878750393265406,1,0,0,1
157486,12,2016,46921,-73.87179244191054,40.75332566972882,1,0,1,0
157487,12,2016,7364,-74.11261276503005,40.56762778682978,1,0,0,1
157488,12,2016,50221,-73.85187067493416,40.73734292856804,1,0,0,1
157489,12,2016,17354,-73.96956472854639,40.61939824232133,1,0,0,1
157490,12,2016,29801,-73.87159867164594,40.67413367525551,1,1,0,0
157491,12,2016,63096,-73.71068375742499,40.75004037198853,1,0,0,1
157492,12,2016,28936,-73.88645848795716,40.643433644939925,1,1,0,0
157493,12,2016,8569,-74.11684212540344,40.61352545975403,1,0,0,1
157494,12,2016,17297,-73.97462513167075,40.6237236522805,1,1,0,0
157495,12,2016,39252,-73.73920855066176,40.66562918899425,1,0,0,1
157496,12,2016,22484,-73.97905508180284,40.75021854332473,1,0,1,0
157497,12,2016,41558,-73.93036546165318,40.76449075035678,1,0,0,1
157498,12,2016,8522,-74.12056862477219,40.62698870006144,1,0,0,1
157499,12,2016,39264,-73.73856469577855,40.66639689842661,1,0,0,1
157500,12,2016,18250,-73.95945183878436,40.65357538772323,1,0,0,1
157501,12,2016,17258,-73.97551127373238,40.606351085391395,1,0,0,1
157502,12,2016,27626,-73.92947816232056,40.71323722513086,1,1,0,0
157503,12,2016,55843,-73.81076769707292,40.7520787221529,1,0,1,0
157504,12,2016,22602,-73.97422333731893,40.75973979534455,1,0,1,0
157505,12,2016,61720,-73.75737034815509,40.75024385644112,1,1,0,0
157506,12,2016,50119,-73.85470034609546,40.73282934572888,1,0,0,1
157507,12,2016,25687,-73.92761336729062,40.62582358778814,1,0,1,0
157508,12,2016,27090,-73.91829345870737,40.68735666785224,1,1,0,0
157509,12,2016,39074,-73.7518040919017,40.68240332291274,1,0,0,1
157510,12,2016,46490,-73.8928034442291,40.7547779170814,1,0,0,1
157511,12,2016,21424,-73.98996382701915,40.76718747463128,1,0,0,1
157512,12,2016,21217,-73.99924343846088,40.75952651847707,1,0,0,1
157513,12,2016,41364,-73.9376968155036,40.74523857418328,1,0,1,0
157514,12,2016,12882,-73.99310772326328,40.59233506540853,1,1,0,0
157515,12,2016,1341,-74.20905002856384,40.54429170820013,1,0,0,1
157516,12,2016,57844,-73.83173256952753,40.868771069386476,1,0,0,1
157517,12,2016,36661,-73.77449590734514,40.67182779605425,1,0,0,1
157518,12,2016,16821,-73.96118447528384,40.59831158250526,1,1,0,0
157519,12,2016,29630,-73.88220333112241,40.685360289831046,1,0,0,1
157520,12,2016,13735,-73.9826592748825,40.6126924713134,1,1,0,0
157521,12,2016,34365,-73.80229007618523,40.677943413856354,1,0,0,1
157522,12,2016,15177,-74.01534330800901,40.70849681669975,1,0,0,1
157523,12,2016,44474,-73.92474153406184,40.86159363801747,1,1,0,0
157524,12,2016,16597,-73.96564091970255,40.58888717418464,1,0,0,1
157525,12,2016,46702,-73.88245058529799,40.74994028327719,1,0,0,1
157526,12,2016,18319,-73.95630035117273,40.65504828102456,1,1,0,0
157527,12,2016,22663,-73.96984501460588,40.748800652569095,1,0,0,1
157528,12,2016,59226,-73.7932162363983,40.759149477239,1,0,0,1
157529,12,2016,37095,-73.79331854114021,40.6977608007309,1,0,0,1
157530,12,2016,32741,-73.83947815210722,40.70269019382993,1,1,0,0
157531,12,2016,36674,-73.77549588374858,40.68021904622857,1,0,0,1
157532,12,2016,26525,-73.91556629582297,40.658392571752046,1,1,0,0
157533,12,2016,17402,-73.96816303938903,40.61195184329976,1,0,0,1
157534,12,2016,44192,-73.91397534866404,40.845429430803925,1,0,0,1
157535,12,2016,17428,-73.96562565109748,40.62715522168987,1,1,0,0
157536,12,2016,41095,-73.91889776322903,40.74218655155134,1,1,0,0
157537,12,2016,55340,-73.80219264308406,40.72812759320818,1,0,0,1
157538,12,2016,36906,-73.76525729518613,40.67027850719249,1,0,0,1
157539,12,2016,42516,-73.93603211795032,40.81207510500322,1,0,0,1
157540,12,2016,50512,-73.83985434292474,40.72817756841785,1,0,0,1
157541,12,2016,59219,-73.7917081677359,40.75556888271492,1,0,0,1
157542,12,2016,27970,-73.9140309750506,40.70474911278361,1,0,0,1
157543,12,2016,17397,-73.96564533045823,40.60612238482,1,1,0,0
157544,12,2016,6064,-74.14876804712749,40.62510475601879,1,0,0,1
157545,12,2016,13242,-74.00979985696101,40.6180238138525,1,0,0,1
157546,12,2016,33921,-73.8203119292618,40.6723589946122,1,0,0,1
157547,12,2016,26344,-73.9235849325888,40.65051944361569,1,0,0,1
157548,12,2016,26224,-73.93076711655856,40.655335609336966,1,1,0,0
157549,12,2016,17465,-73.9613726838201,40.610098874475945,1,1,0,0
157550,12,2016,38954,-73.75247250681994,40.675663133422226,1,0,0,1
157551,12,2016,29713,-73.87594085013325,40.66489600832817,1,0,0,1
157552,12,2016,30363,-73.88374695250042,40.701704587089694,1,0,0,1
157553,12,2016,13620,-73.98823407029373,40.614241415084074,1,0,0,1
157554,12,2016,62696,-73.72106862914704,40.74265948350505,1,0,0,1
157555,12,2016,17793,-73.94336572749816,40.61039813020143,1,0,0,1
157556,12,2016,3586,-74.16235070579654,40.597359191132966,1,0,0,1
157557,12,2016,25667,-73.9264004464208,40.614478535190614,1,1,0,0
157558,12,2016,19017,-73.94984427117197,40.67687469418803,1,0,0,1
157559,12,2016,60971,-73.75944143012872,40.721063443485505,1,0,0,1
157560,12,2016,15080,-73.97961592514869,40.68249355701509,1,0,0,1
157561,12,2016,20504,-73.99985330433363,40.72179178744236,1,1,0,0
157562,12,2016,28906,-73.8927127052072,40.65556134490611,1,0,0,1
157563,12,2016,31431,-73.86142329573472,40.6798788128566,1,1,0,0
157564,12,2016,55727,-73.81733897333595,40.76910295056445,1,0,0,1
157565,12,2016,20488,-74.00066072569963,40.720839794654154,1,0,1,1
157566,12,2016,19124,-73.97753101635092,40.69811581238441,1,0,0,1
157567,12,2016,47339,-73.89686032801406,40.823847587251855,1,0,0,1
157568,12,2016,21355,-73.99214042471125,40.759103204638535,1,1,0,0
157569,12,2016,34101,-73.81258060411436,40.679006757310546,1,0,0,1
157570,12,2016,26300,-73.9272014981817,40.65853682633183,1,0,0,1
157571,12,2016,13928,-74.00578487847208,40.64601807831213,1,0,0,1
157572,12,2016,27470,-73.93441631765192,40.69482145363285,1,0,0,1
157573,12,2016,50903,-73.86071852140705,40.75628664385243,1,1,0,0
157574,12,2016,7637,-74.09563613446555,40.57241248401854,1,0,0,1
157575,12,2016,38973,-73.75323817242847,40.68011688576143,1,0,0,1
157576,12,2016,32129,-73.86805885352831,40.691183957903704,1,1,0,0
157577,12,2016,18507,-73.9451362650302,40.65447110187289,1,0,0,1
157578,12,2016,6049,-74.15000628209778,40.62243494688976,1,0,0,1
157579,12,2016,61013,-73.7572567152137,40.718138601935955,1,0,0,1
157580,12,2016,22467,-73.97735988978151,40.745404215117276,1,1,0,0
157581,12,2016,32854,-73.83611476549326,40.71182514579946,1,0,0,1
157582,12,2016,18224,-73.95797764718728,40.644576255238334,1,0,0,1
157583,12,2016,41346,-73.9413903413851,40.763733961081634,1,0,0,1
157584,12,2016,20690,-73.99127307165486,40.72372981320879,1,0,0,1
157585,12,2016,48030,-73.89412362218731,40.8349175907501,1,0,0,1
157586,12,2016,9206,-74.09107548977,40.61861113391775,1,0,0,1
157587,12,2016,43296,-73.9105858965671,40.82463381591089,1,0,0,1
157588,12,2016,27716,-73.92412670332783,40.69000558760795,1,1,0,0
157589,12,2016,50674,-73.86782691078437,40.744629456905315,1,0,0,1
157590,12,2016,17080,-73.94759537975689,40.59980151598808,1,1,0,0
157591,12,2016,19207,-73.97286187718943,40.69324841625657,1,1,0,0
157592,12,2016,15337,-74.0080042597058,40.707976790969454,1,1,0,0
157593,12,2016,16890,-73.95526484941331,40.587861545688845,1,1,0,0
157594,12,2016,21463,-73.98601452414191,40.75733934536849,1,1,0,0
157595,12,2016,26391,-73.92042366983094,40.63961982953568,1,0,0,1
157596,12,2016,46106,-73.87163136784638,40.73063440175456,1,0,0,1
157597,12,2016,21782,-73.97778833311595,40.72127711184819,1,1,0,0
157598,12,2016,13321,-74.00773968351217,40.63163008967846,1,1,0,0
157599,12,2016,58167,-73.80273254073548,40.85987566547134,1,0,0,1
157600,12,2016,58865,-73.77906642056351,40.72496427068712,1,0,0,1
157601,12,2016,39244,-73.74078672797225,40.66343079538588,1,0,0,1
157602,12,2016,38352,-73.75982067307059,40.65934906479246,1,1,0,0
157603,12,2016,33935,-73.81922459011001,40.67613341155917,1,0,0,1
157604,12,2016,20922,-73.98450757504949,40.73696248668956,1,0,0,1
157605,12,2016,58279,-73.82776090163422,40.88032693241448,1,0,0,1
157606,12,2016,28689,-73.9030597824447,40.642115187103016,1,0,0,1
157607,12,2016,56632,-73.80633058891289,40.786377377076064,1,1,0,0
157608,12,2016,46189,-73.90607483384288,40.7529134695704,1,0,1,0
157609,12,2016,17919,-73.97503397605902,40.63587921598485,1,1,0,0
157610,12,2016,27126,-73.91654436330626,40.675838434663355,1,1,0,0
157611,12,2016,22325,-73.95007150408715,40.727963607112954,1,0,0,1
157612,12,2016,21354,-73.99263301205075,40.75842968657143,1,0,0,1
157613,12,2016,3088,-74.1698258232404,40.561090420642365,1,1,0,1
157614,12,2016,100999,-73.91197638469562,40.804525858726656,1,0,0,1
157615,12,2016,62812,-73.71193055587138,40.73655705555318,1,0,0,1
157616,12,2016,42536,-73.93351655052771,40.79859361303122,1,0,0,1
157617,12,2016,40048,-73.7427233432989,40.69210512934982,1,0,0,1
157618,12,2016,45327,-73.89843611373831,40.72428072121609,1,1,0,0
157619,12,2016,34942,-73.81675500588544,40.71346848786475,1,0,0,1
157620,12,2016,46042,-73.87239171339951,40.717830577584785,1,0,0,1
157621,12,2016,26872,-73.93038289546197,40.676597426959354,1,0,0,1
157622,12,2016,12121,-74.02137518824254,40.637998536318506,1,0,0,1
157623,12,2016,24062,-73.95528885064091,40.799434401902325,1,1,0,0
157624,12,2016,24163,-73.95259125735478,40.81076533304782,1,0,1,0
157625,12,2016,36094,-73.76735274336045,40.65616012646638,1,0,0,1
157626,12,2016,18939,-73.95072412653245,40.661569064779975,1,0,0,1
157627,12,2016,28849,-73.89463078052749,40.65669283529671,1,1,0,0
157628,12,2016,46666,-73.88781814568807,40.767202077706926,1,0,0,1
157629,12,2016,7047,-74.12967566928104,40.63714941716512,1,1,0,0
157630,12,2016,40516,-73.72662776797509,40.69067185870927,1,0,0,1
157631,12,2016,47443,-73.89161499089622,40.82098523974342,1,1,0,0
157632,12,2016,20889,-73.9838238736779,40.72147287127762,1,1,0,0
157633,12,2016,55637,-73.82317488529063,40.758191511273616,1,1,0,0
157634,12,2016,19343,-73.96711539044844,40.68956105511867,1,0,0,1
157635,12,2016,18016,-73.97008897770574,40.64374583982651,1,0,0,1
157636,12,2016,21341,-73.99346417772188,40.7521900555435,1,0,0,1
157637,12,2016,8594,-74.1170137586065,40.62452357757822,1,0,0,1
157638,12,2016,24215,-73.94832657218956,40.80897227416715,1,0,0,1
157639,12,2016,23286,-73.9770609273498,40.787656406006434,1,1,0,0
157640,12,2016,14513,-74.00376629497632,40.67880493028435,1,0,0,1
157641,12,2016,36662,-73.77713828107386,40.675314877797845,1,0,0,1
157642,12,2016,37486,-73.77916009908238,40.70438896611895,1,0,0,1
157643,12,2016,7011,-74.13254602172981,40.63711555366567,1,0,0,1
157644,12,2016,9037455,-73.79135174176416,40.59187641254869,1,0,0,1
157645,12,2016,53779,-73.85170987262337,40.87269745815578,1,1,0,0
157646,12,2016,7357,-74.11376161197191,40.566497188491596,1,0,0,1
157647,12,2016,22711,-73.97028165540664,40.76802503242549,1,0,0,1
157648,12,2016,50879,-73.8627263384199,40.749867937100184,1,1,0,0
157649,12,2016,53285,-73.83500748129423,40.83810721598236,1,0,0,1
157650,12,2016,41906,-73.90801589435894,40.74859021004982,1,1,1,0
157651,12,2016,13271,-74.00922358713727,40.6306339337553,1,1,0,1
157652,12,2016,55356,-73.80216724317476,40.73299114490671,1,0,0,1
157653,12,2016,53566,-73.86164441661407,40.87685661178093,1,1,0,0
157654,12,2016,26921,-73.92792887738509,40.673105564002526,1,0,0,1
157655,12,2016,39811,-73.75557876008214,40.69977149888826,1,0,0,1
157656,12,2016,17502,-73.9618465734152,40.627570817271845,1,1,0,0
157657,12,2016,50703,-73.87084215650174,40.75154469284861,1,1,0,0
157658,12,2016,34580,-73.82480879502555,40.694759956335204,1,0,0,1
157659,12,2016,18497,-73.9436043139948,40.64927899442691,1,0,0,1
157660,12,2016,27969,-73.9110671171947,40.7029980484821,1,1,0,0
157661,12,2016,46543,-73.88957128288114,40.747039053165544,1,1,0,0
157662,12,2016,19665,-73.95509127009038,40.70138162367732,1,1,0,0
157663,12,2016,51426,-73.83567553944235,40.74485051699582,1,0,0,1
157664,12,2016,34915,-73.81429413372135,40.7025311077912,1,1,0,1
157665,12,2016,20653,-73.9970071925126,40.74222816194458,1,1,0,0
157666,12,2016,30195,-73.89528338165033,40.70758845008325,1,1,0,0
157667,12,2016,50385,-73.84397815667008,40.721454642142966,1,1,0,0
157668,12,2016,24296,-73.94514131243254,40.81842371945119,1,0,0,1
157669,12,2016,61669,-73.76110106374087,40.76154897367879,1,0,0,1
157670,12,2016,44685,-73.9138886485998,40.8562889211356,1,0,0,1
157671,12,2016,67432,-73.78484333943481,40.673903322843316,1,0,0,1
157672,12,2016,11656,-74.03165800074483,40.629199082899454,1,1,0,0
157673,12,2016,18781,-73.96295345101622,40.67358912654149,1,1,0,0
157674,12,2016,44793,-73.90837698422193,40.87568336527952,1,1,0,0
157675,12,2016,31080,-73.84648362157823,40.65476458304789,1,0,0,1
157676,12,2016,31865,-73.84408914964516,40.68252929800279,1,0,1,0
157677,12,2016,13988,-74.00150771298608,40.63978496182774,1,0,0,1
157678,12,2016,45365,-73.89895175528125,40.73699154359757,1,0,0,1
157679,12,2016,11838,-74.02165021043649,40.62244864697801,1,0,0,1
157680,12,2016,4042,-74.17128737039498,40.64051792995702,1,1,0,0
157681,12,2016,14240,-73.98259781077164,40.63383627799561,1,0,0,1
157682,12,2016,49383,-73.90104319047781,40.88437065954541,1,1,0,0
157683,12,2016,26962,-73.92272843094352,40.662231232281535,1,0,0,1
157684,12,2016,41573,-73.92580343132455,40.745763906277965,1,0,0,1
157685,12,2016,55984,-73.80584005396092,40.760615390129644,1,1,0,0
157686,12,2016,43895,-73.922558359202,40.839271556181025,1,0,0,1
157687,12,2016,24093,-73.95625889749384,40.81338943333749,1,1,0,0
157688,12,2016,22371,-73.9463034767638,40.715779132458294,1,0,0,1
157689,12,2016,52942,-73.8487008558876,40.8351031836771,1,0,0,1
157690,12,2016,62767,-73.71370155774021,40.736160122767224,1,0,0,1
157691,12,2016,44551,-73.91921432216112,40.86727489851095,1,0,1,0
157692,12,2016,52133,-73.8553110891086,40.80934065052191,1,0,0,1
157693,12,2016,21434,-73.98569571315112,40.744007641357605,1,1,0,0
157694,12,2016,59162,-73.7970514217337,40.76276569161067,1,1,0,0
157695,12,2016,15428,-74.00432857315631,40.70782349493293,1,0,0,1
157696,12,2016,47290,-73.89979920018506,40.824057940943106,1,0,0,1
157697,12,2016,29572,-73.88278179603162,40.66802582189921,1,0,0,1
157698,12,2016,10430,-74.08382413386535,40.62325269311286,1,1,0,0
157699,12,2016,32624,-73.84281076578414,40.689872168799184,1,0,0,1
157700,12,2016,20490,-73.99984031442966,40.71919298049707,1,1,1,0
157701,12,2016,20664,-73.99142272662777,40.717417575838844,1,1,0,1
157702,12,2016,21431,-73.98806289552189,40.76979079946208,1,0,1,0
157703,12,2016,40692,-73.93628466538422,40.73499321449936,1,0,0,1
157704,12,2016,59472,-73.782815763446,40.75666634374405,1,0,0,1
157705,12,2016,43357,-73.94063821558336,40.839867202806495,1,1,0,0
157706,12,2016,17255,-73.97761642276883,40.63315364212778,1,0,0,1
157707,12,2016,21520,-73.97928686262769,40.7528004964292,1,0,0,1
157708,12,2016,16980,-73.95325195659356,40.5871950774203,1,1,0,0
157709,12,2016,42533,-73.93678723222257,40.824811254542496,1,1,0,0
157710,12,2016,50721,-73.86746336503234,40.75744154006503,1,0,0,1
157711,12,2016,14969,-73.98871156103691,40.685224617616505,1,0,0,1
157712,12,2016,17179,-73.94609624231411,40.60226968571921,1,0,0,1
157713,12,2016,19051,-73.94538173442278,40.66509942292559,1,1,0,0
157714,12,2016,24242,-73.94992194395904,40.822072313351995,1,0,0,1
157715,12,2016,104473,-73.8448853471898,40.84789848024962,1,0,0,1
157716,12,2016,18500,-73.94667414425794,40.650948118605655,1,0,0,1
157717,12,2016,46369,-73.89969247780665,40.74895556754172,1,0,1,0
157718,12,2016,15701,-73.99680607109259,40.71503695630757,1,1,0,0
157719,12,2016,23595,-73.95398370232277,40.778822109825335,1,1,0,0
157720,12,2016,12191,-74.01735110114312,40.638341149839505,1,0,0,1
157721,12,2016,21116,-74.00492684435397,40.75702256260633,1,0,0,1
157722,12,2016,23001,-73.95424809835326,40.76616536457474,1,1,0,0
157723,12,2016,22743,-73.96715254305231,40.75676519521032,1,0,0,1
157724,12,2016,18081,-73.96594077641184,40.644200888548944,1,0,0,1
157725,12,2016,55969,-73.8058186691384,40.753838307515885,1,0,0,1
157726,12,2016,17399,-73.9676863570279,40.609417787233575,1,0,0,1
157727,12,2016,30155,-73.89335367665117,40.69716749785525,1,0,0,1
157728,12,2016,26216,-73.93020593238357,40.65010866635689,1,0,0,1
157729,12,2016,11856,-74.02229638928283,40.63032309262202,1,1,0,0
157730,12,2016,40487,-73.72638623900085,40.654918860384605,1,0,0,1
157731,12,2016,41305,-73.94225817587731,40.75125942188275,1,0,1,0
157732,12,2016,55080,-73.8149720829406,40.738560715293104,1,0,0,1
157733,12,2016,44541,-73.91999591607082,40.8657968312857,1,1,0,0
157734,12,2016,42126,-73.93127755008767,40.771515534277995,1,1,0,0
157735,12,2016,17821,-73.94357101149174,40.62469926795703,1,1,0,0
157736,12,2016,41524,-73.93202198699427,40.7537864724819,1,1,0,0
157737,12,2016,24398,-73.94396782610158,40.83530891194041,1,0,0,1
157738,12,2016,22626,-73.97162129776561,40.74387227532159,1,0,0,1
157739,12,2016,41531,-73.929710265571,40.752555345221616,1,0,0,1
157740,12,2016,23676,-73.95343832958184,40.79108536816839,1,0,1,0
157741,12,2016,51248,-73.84324381425036,40.75533680294291,1,0,1,0
157742,12,2016,15069,-73.98046002987111,40.67641241248421,1,1,0,0
157743,12,2016,37732,-73.76882440956781,40.70497298923495,1,0,0,1
157744,12,2016,46660,-73.88903995494748,40.7653210352745,1,0,0,1
157745,12,2016,17615,-73.95740601230183,40.60913090821943,1,0,1,0
157746,12,2016,11513,-74.03411074926449,40.612295991528654,1,1,0,1
157747,12,2016,52462,-73.8654200178542,40.82780136267637,1,1,0,0
157748,12,2016,19917,-73.94322685991419,40.701520708878384,1,0,1,0
157749,12,2016,25395,-73.94221251591709,40.617526055013144,1,1,0,0
157750,12,2016,35242,-73.80555850087259,40.71216797996319,1,0,0,1
157751,12,2016,39086,-73.75125793505767,40.68373412621147,1,0,0,1
157752,12,2016,18823,-73.96110886861472,40.66406232371369,1,0,0,1
157753,12,2016,21714,-73.98222695359753,40.77387590247528,1,0,0,1
157754,12,2016,24849,-73.94189057610838,40.60042741876335,1,1,0,0
157755,12,2016,3746,-74.16952670064384,40.60750759262336,1,0,0,1
157756,12,2016,5911,-74.15308050702484,40.60891399384988,1,0,0,1
157757,12,2016,46193,-73.90525018517909,40.75256492865816,1,0,0,1
157758,12,2016,36185,-73.79821497046976,40.67909704237672,1,1,0,0
157759,12,2016,40018,-73.74510883958844,40.70768070802453,1,0,0,1
157760,12,2016,20342,-74.00485969251608,40.741646238298244,1,1,0,0
157761,12,2016,58296,-73.82848243312677,40.887934298644616,1,1,0,0
157762,12,2016,14207,-73.98363417007262,40.6362846082383,1,0,0,1
157763,12,2016,63951,-73.86724818898837,40.8403438034794,1,1,0,0
157764,12,2016,18397,-73.94992481828972,40.63617195820056,1,0,0,1
157765,12,2016,22775,-73.96569337404497,40.768543780517994,1,0,0,1
157766,12,2016,12897,-73.99015003229569,40.599705024374316,1,0,0,1
157767,12,2016,20523,-73.99895488625243,40.7280678728944,1,0,0,1
157768,12,2016,15834,-73.98789201622273,40.6904675129759,1,0,1,0
157769,12,2016,43872,-73.92166171406414,40.831336425100176,1,0,0,1
157770,12,2016,58309,-73.82813464617827,40.888578809401395,1,0,0,1
157771,12,2016,26438,-73.91996204024343,40.652788274095435,1,0,0,1
157772,12,2016,37117,-73.79193773120069,40.70325158581172,1,0,0,1
157773,12,2016,17497,-73.96186559150699,40.62268774446097,1,0,0,1
157774,12,2016,49918,-73.86190490275567,40.721066862453924,1,0,0,1
157775,12,2016,21462,-73.98316796085959,40.75614022191267,1,1,0,0
157776,12,2016,27617,-73.93148254563008,40.714221748275385,1,0,0,1
157777,12,2016,20934,-73.98314654920257,40.73883181230838,1,1,0,0
157778,12,2016,42436,-73.94064573608712,40.80573668798261,1,1,0,0
157779,12,2016,59816,-73.76994195320803,40.761437591939384,1,1,0,0
157780,12,2016,36845,-73.7697423933272,40.6837784704435,1,1,0,0
157781,12,2016,39940,-73.75133217510465,40.71463157719733,1,0,0,1
157782,12,2016,29824,-73.87210574704001,40.67798082907208,1,1,0,0
157783,12,2016,58298,-73.82791367824395,40.88599054228392,1,0,0,1
157784,12,2016,22600,-73.97537360636379,40.76103990651818,1,0,0,1
157785,12,2016,46856,-73.8769924244825,40.761620874882865,1,0,0,1
157786,12,2016,21721,-73.98258286103034,40.77730283747207,1,1,0,0
157787,12,2016,13784,-74.01475422633484,40.63396164947125,1,1,0,1
157788,12,2016,27085,-73.92073974691955,40.68664934105498,1,0,0,1
157789,12,2016,26800,-73.9339816820253,40.667975844014585,1,0,0,1
157790,12,2016,60341,-73.7823310203605,40.78855465864728,1,0,0,1
157791,12,2016,9179,-74.08837844969639,40.608726144031856,1,1,0,0
157792,12,2016,30040,-73.90115752621638,40.71462231538036,1,1,0,0
157793,12,2016,18773,-73.96257531439221,40.6716441981316,1,1,0,0
157794,12,2016,57324,-73.83223971690927,40.835270076866294,1,0,0,1
157795,12,2016,13417,-73.99774601493935,40.6154357705371,1,0,0,1
157796,12,2016,4607,-74.15301197783249,40.55733143469968,1,0,0,1
157797,12,2016,44147,-73.91169430282598,40.82775871502222,1,0,0,1
157798,12,2016,25662,-73.92808935437286,40.61466788442274,1,1,0,0
157799,12,2016,37098,-73.79463941894586,40.70123736866173,1,1,0,0
157800,12,2016,43009,-73.92040163797171,40.82206121636892,1,1,0,0
157801,12,2016,39015,-73.75175886551041,40.666395320020776,1,0,0,1
157802,12,2016,55909,-73.80797493702859,40.751857681439816,1,0,0,1
157803,12,2016,48606,-73.90669984732114,40.873396762404255,1,0,0,1
157804,12,2016,11884,-74.01756994184385,40.620898205913036,1,0,0,1
157805,12,2016,46677,-73.88466948377888,40.744589047658366,1,1,0,0
157806,12,2016,40372,-73.72871702744116,40.68987982676585,1,1,0,0
157807,12,2016,32989,-73.8211091192938,40.583856800977365,1,1,0,0
