FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,Lon,Lat,STREET1,STREET2
701,1,701,1,0,0,1,5,2013,29670,-73.88050533497224,40.676766301606314,LIBERTY AVENUE,BERRIMAN STREET
702,1,702,1,0,0,1,5,2013,38594,-73.73496820692007,40.65028407041911,255 STREET,CRAFT AVENUE
703,1,703,1,1,0,0,5,2013,46924,-73.87387899614211,40.7549039492592,94 STREET,34 AVENUE
704,1,704,1,0,0,1,5,2013,12658,-74.00919222414228,40.605714514433515,BAY 14 STREET,BATH AVENUE
705,1,705,1,0,1,0,5,2013,12795,-73.9985638512865,40.602028433447146,BAY 26 STREET,BENSON AVENUE
706,1,706,1,1,0,0,6,2013,61828,-73.75115737619325,40.75031873361867,CLOVERDALE BOULEVARD,HORACE HARDING EXPRESSWAY SR S
707,1,707,1,0,0,1,6,2013,26288,-73.92769362598585,40.65398516661709,LINDEN BOULEVARD,EAST 53 STREET
708,1,708,1,1,0,0,6,2013,20922,-73.9845075750495,40.736962486689556,EAST 20 STREET,3 AVENUE
709,1,709,1,0,0,1,6,2013,54450,-73.84865580550819,40.88399017511806,EAST 225 STREET,EAST 226 DRIVE
710,1,710,1,1,0,0,6,2013,49668,-73.87241034454244,40.89624128535608,EAST 233 STREET,ONEIDA AVENUE
711,1,711,1,1,0,0,6,2013,48683,-73.89996575684081,40.868017301507166,WEST KINGSBRIDGE ROAD,AQUEDUCT AVENUE WEST
712,1,712,1,1,0,0,6,2013,48736,-73.89883814514158,40.85930730836103,EAST 184 STREET,GRAND CONCOURSE
713,1,713,1,0,0,1,6,2013,19607,-73.95886063876921,40.70955099647067,HAVEMEYER STREET,WILLIAMSBURG BRIDGE ET S 5 ST
714,1,714,1,1,0,0,6,2013,24961,-73.93332348776008,40.585945543608894,BRAGG STREET,SHORE PARKWAY
715,1,715,1,0,1,0,6,2013,42492,-73.9390349821149,40.80505645627776,PARK AVENUE,EAST 125 STREET
716,1,716,1,0,0,1,6,2013,55884,-73.812919867222,40.76505678538558,NORTHERN BOULEVARD,MURRAY STREET
717,1,717,1,0,0,1,6,2013,9434,-74.10779778099977,40.645226161716735,RICHMOND TERRACE,SNUG HARBOR ROAD
718,1,718,1,0,1,0,6,2013,23748,-73.946947766281,40.794234134667796,EAST 108 STREET,PARK AVENUE
719,1,719,1,1,0,0,6,2013,54549,-73.84416504979366,40.89689670718801,PITMAN AVENUE,DE REIMER AVENUE
720,1,720,1,0,1,0,6,2013,12180,-74.01697745754822,40.63523508198287,65 STREET,ERIK PLACE
721,1,721,1,1,0,0,6,2013,22798,-73.96432543557835,40.7563815307633,1 AVENUE,EAST 54 STREET
722,1,722,1,1,0,0,6,2013,20786,-73.98942914198915,40.72618746313374,2 AVENUE,EAST 4 STREET
723,1,723,1,1,0,0,6,2013,18838,-73.9579731719558,40.670657273252516,FRANKLIN AVENUE,EASTERN PARKWAY
724,1,724,1,1,0,0,6,2013,26907,-73.92592201490987,40.665715034898476,EAST NEW YORK AVENUE,BUFFALO AVENUE
725,1,725,1,0,0,1,7,2013,59876,-73.76813273013546,40.75333289420487,212 STREET,50 AVENUE
726,1,726,1,0,0,1,7,2013,26505,-73.91554773333942,40.65002163548946,AVENUE B,EAST 91 STREET
727,1,727,1,0,0,1,7,2013,48282,-73.8835055755044,40.833903852013286,WEST FARMS ROAD,EAST 173 STREET
728,1,728,1,1,0,0,7,2013,19683,-73.95412861997376,40.70691952621547,HOOPER STREET,BROADWAY
729,1,729,1,1,0,0,7,2013,18622,-73.97431048119405,40.6797348231137,FLATBUSH AVENUE,ST MARKS AVENUE
730,1,730,1,1,0,0,7,2013,13663,-73.98612915348923,40.60932986358386,BAY PARKWAY,73 STREET
731,1,731,1,1,0,0,7,2013,18248,-73.95969665875785,40.65483921443726,FLATBUSH AVENUE,WOODRUFF AVENUE
732,1,732,1,1,0,0,7,2013,41563,-73.92985647953046,40.76732655240773,21 STREET,31 AVENUE
733,1,733,1,0,0,1,7,2013,17365,-73.97047171996633,40.624170029862356,AVENUE J,OCEAN PARKWAY
734,1,734,1,1,0,0,7,2013,34809,-73.817683797257,40.70596723581083,87 AVENUE,138 STREET
735,1,735,1,0,0,1,7,2013,32486,-73.85087724721373,40.69124681435117,89 AVENUE,WOODHAVEN BOULEVARD
736,1,736,1,1,0,0,7,2013,23761,-73.9466562694608,40.77235082871906,EAST 82 STREET,EAST END AVENUE
737,1,737,1,0,0,1,7,2013,61272,-73.74654074720391,40.7357783791972,SPRINGFIELD BOULEVARD,UNION TURNPIKE
738,1,738,1,1,0,0,7,2013,53436,-73.8665277449264,40.85958255733664,CRUGER AVENUE,ASTOR AVENUE
739,1,739,1,1,0,0,7,2013,24841,-73.94101897092743,40.59592089451856,AVENUE W,NOSTRAND AVENUE
740,1,740,1,1,0,0,7,2013,36403,-73.78465157809596,40.67156705689659,132 AVENUE,ROCKAWAY BOULEVARD
741,1,741,1,1,0,0,7,2013,55286,-73.80497888627073,40.733096842996666,164 STREET,69 AVENUE
742,1,742,1,0,0,1,7,2013,53347,-73.86761378347033,40.856620516514326,WHITE PLAINS ROAD,PELHAM PARKWAY SOUTH
743,1,743,1,1,0,0,7,2013,21442,-73.98549602226944,40.74715232934851,5 AVENUE,WEST 32 STREET
744,1,744,1,1,0,0,7,2013,22755,-73.96612747295634,40.76217929944527,EAST 60 STREET,3 AVENUE
745,1,745,1,1,0,0,7,2013,44397,-73.9300028423169,40.86210272902553,BROADWAY,SHERMAN AVENUE
746,1,746,1,0,0,1,7,2013,39433,-73.732771921578,40.67362890669352,241 STREET,MERRICK BOULEVARD
747,1,747,1,0,0,1,8,2013,12477,-74.00294407457201,40.57340977433812,ATLANTIC AVENUE,SURF AVENUE
748,1,748,1,0,0,1,8,2013,23806,-73.94406315299469,40.7827058718964,F D R DRIVE,FDR DRIVE NB ENTRANCE YORK AVE
749,1,749,1,1,0,0,8,2013,43460,-73.93791966046531,40.83848984443195,AMSTERDAM AVENUE,WEST 166 STREET
750,1,750,2,1,0,1,8,2013,41694,-73.9205566355585,40.74337403608177,QUEENS BOULEVARD,44 STREET
751,1,751,1,0,1,0,8,2013,31084,-73.8478546795786,40.65629973523303,160 AVENUE,84 STREET
752,1,752,1,0,0,1,8,2013,26204,-73.92959986358085,40.644432718611874,CLARENDON ROAD,UTICA AVENUE
753,1,753,1,1,0,0,8,2013,47259,-73.90090498162449,40.811428712524716,BRUCKNER BOULEVARD,AUSTIN PLACE
754,1,754,1,1,0,0,8,2013,39115,-73.74668948847855,40.6643261493894,LANSING AVENUE,230 PLACE
755,1,755,1,1,0,0,8,2013,20889,-73.9838238736779,40.72147287127762,AVENUE B,CLINTON STREET
756,1,756,1,1,0,0,8,2013,38545,-73.74056457822266,40.636787207836264,1 STREET,ROCKAWAY BOULEVARD
757,1,757,1,0,0,1,8,2013,32360,-73.85914149272263,40.70687406330467,WOODHAVEN BOULEVARD,78 AVENUE
758,1,758,1,0,0,1,8,2013,48821,-73.89394893056365,40.8587796967579,EAST 187 STREET,WEBSTER AVENUE
759,1,759,1,0,0,1,8,2013,16210,-73.96973123762287,40.57635623972534,WEST BRIGHTON AVENUE,WEST 1 STREET
760,1,760,1,0,0,1,8,2013,20520,-73.99991579211004,40.72693471236761,WEST BROADWAY,WEST HOUSTON STREET
761,1,761,1,1,0,0,8,2013,46926,-73.87269240700566,40.75502993966664,JUNCTION BOULEVARD,34 AVENUE
762,1,762,1,1,0,0,8,2013,19861,-73.94947068365238,40.70501901930823,BROADWAY,LYNCH STREET
763,1,763,1,0,0,1,8,2013,29462,-73.8897737587745,40.681800392694896,BARBEY STREET,JAMAICA AVENUE
764,1,764,1,0,0,1,8,2013,21191,-74.00039850888476,40.74776789155196,9 AVENUE,WEST 25 STREET
765,1,765,1,1,0,0,8,2013,52076,-73.85776796709264,40.81987857727781,SEWARD AVENUE,WHITE PLAINS ROAD
766,1,766,1,1,0,0,8,2013,8237,-74.09586192739393,40.595950888796516,NEWBERRY AVENUE,RICHMOND ROAD
767,1,767,1,1,0,0,8,2013,22614,-73.972361386993,40.762288375885305,MADISON AVENUE,EAST 57 STREET
768,1,768,1,0,0,1,8,2013,22149,-73.95507400930991,40.73515973836999,EAGLE STREET,MANHATTAN AVENUE
769,1,769,1,1,0,0,8,2013,29066,-73.87751948264236,40.64404296519558,PENNSYLVANIA AVENUE,SEAVIEW AVENUE
770,1,770,1,0,0,1,8,2013,19697,-73.95554165782207,40.7075934470318,KEAP STREET,BROADWAY
771,1,771,1,0,0,1,8,2013,26043,-73.9407639729232,40.649453680948945,EAST 39 STREET,SNYDER AVENUE
772,1,772,1,1,0,0,1,2013,20940,-73.98335962209254,40.741412165860254,LEXINGTON AVENUE,EAST 26 STREET
773,1,773,1,1,0,0,1,2013,68917,-73.70786096043649,40.74919076520107,265 STREET,UNION TURNPIKE
774,1,774,1,1,0,0,1,2013,32388,-73.85965416870674,40.71337996172282,COOPER AVENUE,TROTTING COURSE LANE
775,1,775,1,1,0,0,1,2013,54463,-73.84874153418957,40.89064771408127,EAST 233 STREET,PAULDING AVENUE
776,1,776,1,0,0,1,1,2013,31402,-73.86107192535927,40.67401981435787,SOUTH CONDUIT AVENUE,RUBY STREET
777,1,777,1,1,0,0,1,2013,48752,-73.89714379856608,40.86244506456721,GRAND CONCOURSE,EAST FORDHAM ROAD
778,1,778,1,1,0,0,1,2013,24020,-73.95829447480176,40.815690789304746,WEST 125 STREET,BROADWAY
779,1,779,1,1,0,0,1,2013,27962,-73.9110348955471,40.69953211424225,PALMETTO STREET,WYCKOFF AVENUE
780,1,780,1,1,0,0,1,2013,28036,-73.90829863416133,40.69988225546109,MADISON STREET,MYRTLE AVENUE
781,1,781,1,1,0,0,1,2013,21197,-73.99859426111138,40.750240835525595,9 AVENUE,WEST 29 STREET
782,1,782,1,1,0,0,1,2013,22994,-73.95515877330598,40.76491734129841,YORK AVENUE,EAST 69 STREET
783,1,783,1,0,1,0,1,2013,20927,-73.9863614173117,40.74018479999019,EAST 23 STREET,PARK AVENUE SOUTH
784,1,784,1,1,0,0,1,2013,28888,-73.89102105318392,40.64424540942403,AVENUE K,EAST 105 STREET
785,1,785,1,1,0,0,1,2013,42863,-73.92731653182643,40.81855963346114,GRAND CONCOURSE,EAST 149 STREET
786,1,786,1,1,0,0,1,2013,13563,-73.9930812990821,40.616259912189314,18 AVENUE,70 STREET
787,1,787,1,1,0,0,1,2013,55558,-73.8260810109542,40.746043533027425,MAIN STREET,57 ROAD
788,1,788,1,0,0,1,1,2013,26057,-73.94240147890027,40.65588481053182,EAST 38 STREET,CLARKSON AVENUE
789,1,789,1,1,0,0,1,2013,62895,-73.72604228591048,40.743456073120726,76 AVENUE,COMMONWEALTH BOULEVARD
790,1,790,1,1,0,0,1,2013,17403,-73.96678232589782,40.612109457212505,AVENUE O,EAST 7 STREET
791,1,791,1,1,0,0,1,2013,26588,-73.91232824419932,40.654134781809674,LINDEN BOULEVARD,ROCKAWAY PARKWAY
792,1,792,1,0,0,1,1,2013,40231,-73.73665170511681,40.6979498144251,115 ROAD,222 STREET
793,1,793,1,1,0,0,1,2013,48219,-73.88792005473856,40.8438297988704,EAST TREMONT AVENUE,MAPES AVENUE
794,1,794,1,1,0,0,1,2013,26515,-73.91530757813142,40.654222176040136,EAST 95 STREET,LINDEN BOULEVARD
795,1,795,3,0,0,3,1,2013,16622,-73.96684927005134,40.59768285551322,EAST 5 STREET,AVENUE U
796,1,796,1,1,0,0,1,2013,55647,-73.82348245174704,40.764651791017215,NORTHERN BOULEVARD,PARSONS BOULEVARD
797,1,797,1,0,0,1,2,2013,23612,-73.95739409301208,40.78947529029602,97 ST TRANSVERSE,EAST DRIVE
798,1,798,1,1,0,0,2,2013,8273,-74.09403532517973,40.578378367980356,JEFFERSON AVENUE,MASON AVENUE
799,1,799,1,0,0,1,2,2013,28598,-73.90412992407413,40.638577963127446,AVENUE J,REMSEN AVENUE
800,1,800,1,1,0,0,2,2013,36459,-73.78166728341206,40.66860956131939,137 AVENUE,ROCKAWAY BOULEVARD
801,1,801,1,1,0,0,2,2013,41931,-73.91050498577161,40.76397919051885,28 AVENUE,44 STREET
802,1,802,1,0,0,1,2,2013,24117,-73.95507675315756,40.82009716972898,BROADWAY,WEST 135 STREET
803,1,803,1,1,0,0,2,2013,22519,-73.97765482763074,40.75791142352728,WEST 49 STREET,5 AVENUE
804,1,804,1,1,0,0,2,2013,21353,-73.99307076333727,40.75782742924249,9 AVENUE,WEST 41 STREET
805,1,805,1,1,0,0,2,2013,23224,-73.94435008795723,40.756875112915125,40 AVENUE,10 STREET
806,1,806,1,1,0,0,2,2013,48841,-73.89438130354836,40.866068851504345,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD
807,1,807,1,1,0,0,2,2013,21010,-73.9813118059091,40.74135092323955,EAST 27 STREET,3 AVENUE
808,1,808,1,1,0,0,2,2013,32492,-73.8521649579892,40.69366135865041,JAMAICA AVENUE,WOODHAVEN BOULEVARD
809,1,809,1,1,0,0,2,2013,32251,-73.86244348044417,40.69210379580041,JAMAICA AVENUE,80 STREET
810,1,810,1,1,0,0,2,2013,42120,-73.93491257180233,40.796680649845136,1 AVENUE,EAST 117 STREET
811,1,811,1,0,0,1,2,2013,31352,-73.86630263921327,40.68318669401805,ATLANTIC AVENUE,ELDERT LANE
812,1,812,1,1,0,0,2,2013,14914,-73.98871322554416,40.67035690681656,9 STREET,4 AVENUE
813,1,813,1,1,0,0,9,2013,44119,-73.91435962593775,40.84487234756999,CROSS BRONX EXPWY ET 2 A EB,JEROME AVENUE
814,1,814,1,1,0,0,9,2013,56193,-73.82569679403952,40.781690530614846,WHITESTONE EXPRESSWAY SR WEST,20 AVENUE
815,1,815,1,0,0,1,9,2013,36070,-73.77454472887179,40.65893817937016,OLD ROCKAWAY BOULEVARD,FARMERS BOULEVARD
816,1,816,1,0,0,1,9,2013,18493,-73.9455082261113,40.64916002642986,EAST 34 STREET,SNYDER AVENUE
817,1,817,1,0,0,1,9,2013,12064,-74.02603960467383,40.63574118927571,BAY RIDGE AVENUE,3 AVENUE
818,1,818,1,0,0,1,9,2013,46278,-73.90005453724112,40.745940454123584,ROOSEVELT AVENUE,64 STREET
819,1,819,1,1,0,0,9,2013,13286,-74.00568118334631,40.60909465051288,BAY 14 STREET,86 STREET
820,1,820,1,1,0,0,9,2013,37030,-73.79841541477903,40.70274056239611,160 STREET,ARCHER AVENUE
821,1,821,1,1,0,0,9,2013,13800,-74.01323203330966,40.64230518461568,55 STREET,5 AVENUE
822,1,822,1,1,0,0,9,2013,50385,-73.84397815667008,40.72145464214297,71 AVENUE,QUEENS BOULEVARD
823,1,823,1,1,0,0,9,2013,13302,-74.0074266681937,40.62030364140128,BAY RIDGE PARKWAY,13 AVENUE
824,1,824,1,0,0,1,9,2013,21327,-73.99464571912264,40.769981104243705,WEST 55 STREET,12 AVENUE
825,1,825,1,1,0,0,9,2013,40828,-73.93208247648693,40.74265920296787,33 STREET,47 AVENUE
826,1,826,1,1,0,0,9,2013,46197,-73.90357127839695,40.75184043774894,58 STREET,BROADWAY
827,1,827,1,0,0,1,9,2013,41572,-73.92615221632595,40.74402866439708,QUEENS BOULEVARD,39 STREET
828,1,828,2,0,0,2,9,2013,42385,-73.91073147974332,40.782855185847495,24 STREET,20 AVENUE
829,1,829,1,0,0,1,9,2013,49887,-73.86714669756418,40.739837224439604,JUNCTION BOULEVARD,CHRISTIE AVENUE
830,1,830,1,0,0,1,9,2013,39796,-73.75508193276902,40.69366018877636,LINDEN BOULEVARD,197 STREET
831,1,831,1,1,0,0,9,2013,41375,-73.93944284374284,40.75060601976543,27 STREET,QUEENS PLAZA NORTH
832,1,832,1,1,0,0,9,2013,34484,-73.82828492978935,40.69069800301928,97 AVENUE,117 STREET
833,1,833,1,0,0,1,9,2013,28722,-73.9023023822933,40.655780611208606,LINDEN BOULEVARD,CHRISTOPHER AVENUE
834,1,834,1,1,0,0,9,2013,44084,-73.9147730060554,40.837514101046196,GRAND CONCOURSE,MARCY PLACE
835,1,835,1,1,0,0,9,2013,49826,-73.86755729585987,40.7416776967366,50 AVENUE,JUNCTION BOULEVARD
836,1,836,1,1,0,0,9,2013,47627,-73.87983393597703,40.8232328744829,EVERGREEN AVENUE,BRUCKNER BOULEVARD
837,1,837,1,1,0,0,1,2012,5910,-74.15338665382507,40.60884986381807,DR M L KING JR EP NB EN LOOP ROA,VICTORY BOULEVARD
838,1,838,1,1,0,0,1,2012,17491,-73.96471983382598,40.622372960617184,AVENUE K,CONEY ISLAND AVENUE
839,1,839,1,0,0,1,1,2012,58540,-73.79385139688621,40.71835155841966,GRAND CENTRAL PARKWAY SR SOUTH,172 STREET
840,1,840,1,0,0,1,1,2012,24992,-73.93322184656787,40.600107372505825,GERRITSEN AVENUE,AVENUE V
841,1,841,1,1,0,0,1,2012,12946,-73.9884837348038,40.58659409476357,CROPSEY AVENUE,BAY 48 STREET
842,1,842,1,1,0,0,1,2012,46461,-73.8937970887432,40.74769150031957,72 STREET,BROADWAY
843,1,843,1,1,0,0,1,2012,32432,-73.85529275975489,40.702595500721706,WOODHAVEN BOULEVARD,MYRTLE AVENUE
844,1,844,1,0,0,1,1,2012,54994,-73.81749190854173,40.72787929280702,72 AVENUE,150 STREET
845,1,845,1,0,0,1,1,2012,18959,-73.95050046458107,40.66986833170113,NOSTRAND AVENUE,EASTERN PARKWAY
846,1,846,1,1,0,0,1,2012,19789,-73.9535820425659,40.71071569116107,KEAP STREET,BORINQUEN PLACE
847,1,847,1,1,0,0,1,2012,42007,-73.94234676608961,40.794760797783084,EAST 111 STREET,3 AVENUE
848,1,848,1,1,0,0,1,2012,26965,-73.92374878635196,40.66437740263393,ROCKAWAY PARKWAY,RUTLAND ROAD
849,1,849,1,0,1,0,1,2012,29110,-73.90597000820298,40.66618181960552,BLAKE AVENUE,MOTHER GASTON BOULEVARD
850,1,850,1,1,0,0,1,2012,24904,-73.93883675840668,40.58967042946495,AVENUE Z,HARING STREET
851,1,851,1,1,0,0,1,2012,20859,-73.98586970910199,40.717518136658086,DELANCEY STREET,CLINTON STREET
852,1,852,1,1,0,0,1,2012,20484,-73.99858925575784,40.7170995112771,MULBERRY STREET,CANAL STREET
853,1,853,1,1,0,0,1,2012,48602,-73.90403592583125,40.86994916307852,WEST KINGSBRIDGE ROAD,SEDGWICK AVENUE
854,1,854,1,1,0,0,1,2012,25756,-73.9231280899541,40.629143099968005,FLATLANDS AVENUE,EAST 55 STREET
855,1,855,1,1,0,0,1,2012,7842,-74.11220998134613,40.58126623762123,LINCOLN AVENUE,RICHMOND ROAD
856,1,856,1,0,0,1,2,2012,31651,-73.85289873774884,40.671629804949944,LINDEN BOULEVARD,SOUTH CONDUIT AVENUE
857,1,857,1,1,0,0,2,2012,55526,-73.82814743732953,40.76394105963492,NORTHERN BOULEVARD,UNION STREET
858,1,858,1,1,0,0,2,2012,46980,-73.90667746681093,40.77669643623262,21 AVENUE,35 STREET
859,1,859,1,1,0,0,2,2012,33935,-73.81922459011001,40.676133411559164,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
860,1,860,1,1,0,0,2,2012,24163,-73.95259125735478,40.81076533304782,WEST 125 STREET,ST NICHOLAS AVENUE
861,1,861,1,0,0,1,2,2012,28897,-73.89000589240948,40.651148696267114,FLATLANDS AVENUE,LOUISIANA AVENUE
862,1,862,1,1,0,0,2,2012,18339,-73.95278925361332,40.63764992177601,FLATBUSH AVENUE,EAST 26 STREET
863,1,863,1,1,0,0,2,2012,24187,-73.95367103441296,40.82201753401231,BROADWAY,WEST 138 STREET
864,1,864,1,1,0,0,2,2012,31892,-73.84070280265561,40.662522951521254,CROSS BAY BOULEVARD,157 AVENUE
865,1,865,1,1,0,0,2,2012,52080,-73.85878844443688,40.82420863732802,WHITE PLAINS ROAD,STORY AVENUE
866,1,866,1,1,0,0,2,2012,61272,-73.74654074720391,40.7357783791972,SPRINGFIELD BOULEVARD,UNION TURNPIKE
867,1,867,1,0,1,0,2,2012,9079,-74.09752598396061,40.61407504105748,GRAND AVENUE,HOWARD AVENUE
868,1,868,1,1,0,0,2,2012,29838,-73.87218592162175,40.68365131298619,CRESCENT STREET,FULTON STREET
869,1,869,1,1,0,0,2,2012,49370,-73.90409996272507,40.90686174791377,RIVERDALE AVENUE,WEST 259 STREET
870,1,870,1,0,0,1,2,2012,48995,-73.88785196372937,40.87211417589324,GRAND CONCOURSE,BEDFORD PARK BOULEVARD
871,1,871,1,0,0,1,3,2012,31169,-73.83780389237687,40.65081567452299,CROSS BAY BOULEVARD,164 AVENUE
872,1,872,1,1,0,0,3,2012,20846,-73.98957565797873,40.741548080169935,EAST 23 STREET,5 AVENUE
873,1,873,1,1,0,0,3,2012,14092,-73.99483414776881,40.6358488061436,12 AVENUE,NEW UTRECHT AVENUE
874,1,874,1,1,0,0,3,2012,19917,-73.94322685991418,40.701520708878384,BROADWAY,DEBEVOISE STREET
875,1,875,1,0,1,0,3,2012,13484,-73.99479741353724,40.61456227784671,18 AVENUE,73 STREET
876,1,876,1,1,0,0,3,2012,52491,-73.86638500131691,40.83758666443665,ARCHER STREET,TAYLOR AVENUE
877,1,877,1,1,0,0,3,2012,48596,-73.90332219274346,40.86531154294078,WEST 190 STREET,UNIVERSITY AVENUE
878,1,878,1,0,0,1,3,2012,36089,-73.76807004679114,40.65655532736376,RAMP,ROCKAWAY BOULEVARD
879,1,879,1,1,0,0,3,2012,36413,-73.78696617858067,40.67796822880137,121 AVENUE,155 STREET
880,1,880,1,0,0,1,3,2012,49091,-73.88466054400764,40.8797492691928,MOSHOLU PARKWAY,JEROME AVENUE
881,1,881,1,0,0,1,3,2012,5962,-74.15551098797215,40.62866344579406,NETHERLAND AVENUE,VAN PELT AVENUE
882,1,882,1,0,0,1,3,2012,33372,-73.82163921934443,40.61487061438745,CROSS BAY BOULEVARD,EAST 1 ROAD
883,1,883,1,0,0,1,3,2012,10183,-74.06507709935579,40.601204392275136,NARROWS ROAD SOUTH,LILY POND AVENUE
884,1,884,1,1,0,0,3,2012,26911,-73.92834967199714,40.66864719381788,ROCHESTER AVENUE,EASTERN PARKWAY
885,1,885,1,1,0,0,3,2012,13602,-73.98842267538211,40.607119148750115,AVENUE P,BAY PARKWAY
886,1,886,1,1,0,0,3,2012,55847,-73.81306995388515,40.7560469197808,149 STREET,45 AVENUE
887,1,887,1,1,0,0,3,2012,29052,-73.88100156740798,40.65866380585409,BARBEY STREET,WORTMAN AVENUE
888,1,888,1,0,0,1,3,2012,29439,-73.89216373483784,40.67627997833489,MILLER AVENUE,ATLANTIC AVENUE
889,1,889,1,1,0,0,3,2012,61825,-73.74946272036523,40.74673494811708,CLOVERDALE BOULEVARD,67 AVENUE
890,1,890,1,1,0,0,8,2012,28762,-73.89882815405942,40.642005244955755,AVENUE J,ROCKAWAY PARKWAY
891,1,891,1,1,0,0,8,2012,54324,-73.85449169233443,40.89247851822297,EAST 233 STREET,BARNES AVENUE
892,1,892,1,1,0,0,8,2012,36094,-73.76735274336046,40.65616012646638,150 ROAD,GUY R BREWER BOULEVARD
893,1,893,1,1,0,0,8,2012,20776,-73.9892300653105,40.721677090061526,ALLEN STREET,STANTON STREET
894,1,894,2,0,0,2,8,2012,4234,-74.15314906741034,40.53499702317139,SEACREST AVENUE,HYLAN BOULEVARD
895,1,895,1,0,1,0,8,2012,19558,-73.95885874699306,40.698677326139034,FLUSHING AVENUE,FRANKLIN AVENUE
896,1,896,1,1,0,0,8,2012,12226,-74.01531703510574,40.64720797671514,51 STREET,3 AVENUE
897,1,897,1,1,0,0,8,2012,15235,-74.01118994251505,40.70627872755777,BROAD STREET,EXCHANGE PLACE
898,1,898,1,0,0,1,8,2012,43899,-73.9214622755034,40.84028963247995,JESUP AVENUE,EDWARD L GRANT HIGHWAY
899,1,899,1,0,0,1,8,2012,13691,-73.98348872564084,40.61880002403692,61 STREET,20 AVENUE
900,1,900,1,1,0,0,8,2012,46328,-73.90343258040066,40.76238608782178,BULOVA AVENUE,BOROUGH PLACE
901,1,901,1,0,0,1,8,2012,27111,-73.9170244197512,40.67068747311742,SARATOGA AVENUE,EASTERN PARKWAY
902,1,902,1,0,0,1,8,2012,54280,-73.85862682253298,40.90013556556172,BULLARD AVENUE,NEREID AVENUE
903,1,903,2,0,0,2,8,2012,53539,-73.86150246540572,40.867551432906396,BRONXWOOD AVENUE,WILLIAMSBRIDGE ROAD
904,1,904,1,1,0,0,8,2012,20398,-74.00312767480942,40.72839380129061,WEST HOUSTON STREET,AVENUE OF THE AMERICAS
905,1,905,1,1,0,0,8,2012,27368,-73.94268692293633,40.71469131031687,METROPOLITAN AVENUE,HUMBOLDT STREET
906,1,906,1,1,0,0,8,2012,47262,-73.90109290213209,40.812180753564974,TIMPSON PLACE,AVENUE ST JOHN
907,1,907,1,1,0,0,8,2012,8484,-74.12116879849215,40.60883437595498,MANOR ROAD,SCHMIDTS LANE
908,1,908,1,0,1,0,9,2012,67686,-73.82488867860299,40.71177010176162,VAN WYCK EXPRESSWAY EXIT 9 NB,QUEENS BOULEVARD
909,1,909,1,1,0,0,9,2012,21526,-73.98179404274845,40.758021302310524,WEST 47 STREET,AVENUE OF THE AMERICAS
910,1,910,1,0,0,1,9,2012,33804,-73.82578140524348,40.67720703672257,LINDEN BOULEVARD,ROCKAWAY BOULEVARD
911,1,911,1,0,0,1,9,2012,17425,-73.96847713579365,40.62684099188085,EAST 8 STREET,AVENUE I
912,1,912,1,1,0,0,9,2012,50810,-73.86656997553547,40.7575355209332,NORTHERN BOULEVARD,102 STREET
913,1,913,1,1,0,0,9,2012,21546,-73.98171761570742,40.76710877489159,BROADWAY,WEST 58 STREET
914,1,914,1,1,0,0,9,2012,21138,-74.00278527009104,40.74959232013992,WEST 26 STREET,10 AVENUE
915,1,915,1,1,0,0,9,2012,29244,-73.90004626181415,40.676893088990724,EAST NEW YORK AVENUE,BROADWAY
916,1,916,1,1,0,0,9,2012,22997,-73.9574120251446,40.76586875387724,1 AVENUE,EAST 69 STREET
917,1,917,1,1,0,0,9,2012,35113,-73.80792714629183,40.70176553306196,JAMAICA AVENUE,SUTPHIN BOULEVARD
918,1,918,1,1,0,0,9,2012,31820,-73.84279053417374,40.67061512594457,ALBERT ROAD,CROSS BAY BOULEVARD
919,1,919,1,0,0,1,9,2012,41406,-73.93908324776585,40.75748608954922,21 STREET,38 AVENUE
920,1,920,1,0,0,1,9,2012,11779,-74.02273291171129,40.61808810913919,BATTERY AVENUE,88 STREET
921,1,921,1,1,0,0,9,2012,22698,-73.96980028941417,40.762913511574716,EAST 59 STREET,PARK AVENUE
922,1,922,1,1,0,0,9,2012,44161,-73.91239510595305,40.83093630482549,EAST 167 STREET,TELLER AVENUE
923,1,923,1,1,0,0,9,2012,23906,-73.96484783409566,40.80670632255534,BROADWAY,WEST 114 STREET
924,1,924,1,0,0,1,9,2012,24276,-73.94548195177308,40.807772626996766,WEST 125 STREET,LENOX AVENUE
925,1,925,1,1,0,0,9,2012,18256,-73.96013625477012,40.65676262001427,WESTBURY COURT,FLATBUSH AVENUE
926,1,926,1,0,0,1,9,2012,27698,-73.92576502486018,40.70880376354558,JOHNSON AVENUE,STEWART AVENUE
927,1,927,1,1,0,0,9,2012,23987,-73.95914741099362,40.80184375961142,WEST 111 STREET,MANHATTAN AVENUE
928,1,928,1,1,0,0,9,2012,19413,-73.96509396388834,40.70563395830918,CLYMER STREET,JULIANA PLACE
